date,currency,buy,sell,official_buy,official_sell
2021-07-27,MAD,19.8779,20.2755,15.047,15.3479
2021-08-01,MAD,19.8983,20.2963,15.1451,15.448
2021-08-15,MAD,19.7612,20.1565,15.0518,15.3528
2021-08-27,MAD,19.7806,20.1762,15.0939,15.3958
2021-09-01,MAD,20.1047,20.5068,15.157,15.4601
2021-09-15,MAD,20.1197,20.5221,15.1406,15.4434
2021-09-27,MAD,20.1054,20.5075,15.2187,15.5231
2021-10-01,MAD,20.5103,20.9205,15.1508,15.4538
2021-10-15,MAD,20.5268,20.9373,15.152,15.455
2021-10-27,MAD,20.4931,20.903,15.1462,15.4491
2021-11-01,MAD,20.8763,21.2938,15.1399,15.4427
2021-11-15,MAD,20.9549,21.374,15.1706,15.474
2021-11-27,MAD,20.7606,21.1759,15.0598,15.361
2021-12-01,MAD,20.8445,21.2614,15.0752,15.3767
2021-12-15,MAD,20.7934,21.2092,15.0407,15.3415
2021-12-27,MAD,20.6966,21.1105,14.9703,15.2697
2022-01-01,MAD,20.6782,21.0917,14.9581,15.2573
2022-01-15,MAD,20.7527,21.1678,15.165,15.4683
2022-01-27,MAD,20.6179,21.0302,14.9533,15.2524
2022-02-01,MAD,20.5358,20.9465,14.9044,15.2025
2022-02-15,MAD,20.5125,20.9227,14.9911,15.2909
2022-02-27,MAD,20.4802,20.8898,14.8905,15.1883
2022-03-01,MAD,20.3146,20.7209,14.8418,15.1386
2022-03-15,MAD,20.0308,20.4314,14.6489,14.9419
2022-03-27,MAD,20.1145,20.5168,14.6734,14.9669
2022-04-01,MAD,20.1037,20.5058,14.735,15.0297
2022-04-15,MAD,20.1281,20.5306,14.6342,14.9269
2022-04-27,MAD,20.0275,20.4281,14.4799,14.7695
2022-05-01,MAD,20.2859,20.6917,14.5138,14.8041
2022-05-15,MAD,20.1231,20.5255,14.468,14.7574
2022-05-27,MAD,20.2217,20.6262,14.6787,14.9723
2022-06-01,MAD,20.4751,20.8846,14.7345,15.0292
2022-06-15,MAD,20.1934,20.5973,14.5296,14.8202
2022-06-27,MAD,20.2391,20.6439,14.5866,14.8783
2022-07-01,MAD,20.3183,20.7247,14.5963,14.8882
2022-07-15,MAD,19.8987,20.2967,14.1264,14.4089
2022-07-27,MAD,20.0627,20.464,14.2236,14.5081
2022-08-01,MAD,19.992,20.3919,14.1378,14.4206
2022-08-15,MAD,19.7531,20.1481,13.6439,13.9168
2022-08-27,MAD,19.712,20.1062,13.288,13.5538
2022-09-01,MAD,20.0726,20.474,13.3306,13.5972
2022-09-15,MAD,19.6193,20.0117,12.9951,13.255
2022-09-27,MAD,19.6488,20.0418,12.791,13.0468
2022-10-01,MAD,19.715,20.1093,12.8571,13.1142
2022-10-15,MAD,19.6607,20.0539,12.7289,12.9835
2022-10-27,MAD,19.7776,20.1732,13.0055,13.2656
2022-11-01,MAD,19.7515,20.1465,12.8451,13.102
2022-11-15,MAD,19.6801,20.0737,12.9427,13.2016
2022-11-27,MAD,19.745,20.1399,12.9223,13.1807
2022-12-01,MAD,20.0234,20.4238,13.0378,13.2986
2022-12-15,MAD,20.1596,20.5628,13.1311,13.3937
2022-12-27,MAD,20.1767,20.5802,13.1469,13.4098
2023-01-01,MAD,19.8357,20.2324,13.1374,13.4001
2023-01-15,MAD,20.4823,20.892,13.5448,13.8157
2023-01-27,MAD,20.2221,20.6266,13.3323,13.5989
2023-02-01,MAD,19.7836,20.1792,13.3475,13.6144
2023-02-15,MAD,19.7735,20.1689,13.2651,13.5304
2023-02-27,MAD,19.6859,20.0796,13.1505,13.4135
2023-03-01,MAD,20.1053,20.5074,13.1432,13.4061
2023-03-15,MAD,20.0731,20.4745,13.1061,13.3682
2023-03-27,MAD,20.1837,20.5873,13.2354,13.5001
2023-04-01,MAD,20.4517,20.8608,13.2846,13.5503
2023-04-15,MAD,20.4966,20.9065,13.3548,13.6219
2023-04-27,MAD,20.5896,21.0014,13.4391,13.7079
2023-05-01,MAD,20.5224,20.9329,13.4863,13.756
2023-05-15,MAD,20.4837,20.8934,13.4644,13.7337
2023-05-27,MAD,20.3722,20.7797,13.3676,13.635
2023-06-01,MAD,20.5159,20.9262,13.4263,13.6948
2023-06-15,MAD,20.6024,21.0145,13.5164,13.7867
2023-06-27,MAD,20.8293,21.2459,13.6534,13.9265
2023-07-01,MAD,20.725,21.1395,13.7307,14.0053
2023-07-15,MAD,20.9924,21.4123,13.9475,14.2264
2023-07-27,MAD,21.1143,21.5365,13.9961,14.276
2023-08-01,MAD,20.7103,21.1245,13.7584,14.0336
2023-08-15,MAD,20.768,21.1834,13.7544,14.0295
2023-08-27,MAD,20.5173,20.9276,13.6191,13.8915
2023-09-01,MAD,20.197,20.601,13.3872,13.6549
2023-09-15,MAD,20.2004,20.6044,13.3635,13.6308
2023-09-27,MAD,20.2522,20.6573,13.3232,13.5897
2023-10-01,MAD,21.0338,21.4545,13.3564,13.6235
2023-10-15,MAD,21.227,21.6516,13.5002,13.7702
2023-10-27,MAD,21.003,21.423,13.2294,13.494
2023-11-01,MAD,21.3623,21.7896,13.2001,13.4641
2023-11-15,MAD,21.3928,21.8206,13.2422,13.507
2023-11-27,MAD,21.4449,21.8738,13.2903,13.5561
2023-12-01,MAD,21.6072,22.0394,13.3799,13.6475
2023-12-15,MAD,21.5525,21.9836,13.2996,13.5656
2023-12-27,MAD,21.9293,22.3679,13.6442,13.9171
2024-01-01,MAD,22.0206,22.461,13.5582,13.8294
2024-01-15,MAD,22.0286,22.4691,13.539,13.8098
2024-01-27,MAD,22.0633,22.5046,13.4974,13.7673
2024-02-01,MAD,22.158,22.6011,13.4798,13.7494
2024-02-02,MAD,24.0868,24.5685,,
2024-02-03,MAD,24.0868,24.5685,,
2024-02-04,MAD,24.0868,24.5685,,
2024-02-15,MAD,22.1467,22.5896,13.3885,13.6563
2024-02-27,MAD,22.159,22.6022,13.366,13.6333
2024-03-10,MAD,21.8903,22.3281,13.4187,13.6871
2024-03-24,MAD,22.2284,22.673,13.3547,13.6218
2024-04-07,MAD,22.1799,22.6235,13.3688,13.6362
2024-04-21,MAD,22.1981,22.6421,13.2791,13.5447
2024-05-05,MAD,22.4708,22.9202,13.3679,13.6353
2024-05-19,MAD,22.1331,22.5758,13.5289,13.7995
2024-06-02,MAD,22.2059,22.65,13.5345,13.8052
2024-06-16,MAD,22.519,22.9694,13.4315,13.7001
2024-06-30,MAD,22.4486,22.8976,13.5476,13.8186
2024-07-14,MAD,22.6347,23.0874,13.703,13.9771
2024-07-28,MAD,22.5915,23.0433,13.6464,13.9193
2024-08-11,MAD,22.3953,22.8433,13.6595,13.9327
2024-08-25,MAD,22.3728,22.8202,13.9934,14.2733
2024-09-08,MAD,22.3311,22.7777,13.6028,13.8749
2024-09-10,MAD,22.2534,22.6985,13.6029,13.875
2024-09-11,MAD,22.1943,22.6382,13.5757,13.8472
2024-09-12,MAD,22.1956,22.6395,13.542,13.8128
2024-09-14,MAD,22.1164,22.5588,13.555,13.8261
2024-09-15,MAD,22.1465,22.5895,13.5504,13.8214
2024-09-16,MAD,22.116,22.5583,13.566,13.8373
2024-09-17,MAD,22.14,22.5828,13.5626,13.8339
2024-09-18,MAD,22.107,22.5491,13.5791,13.8507
2024-09-19,MAD,22.0718,22.5133,13.6334,13.9061
2024-09-20,MAD,22.1535,22.5966,13.6411,13.9139
2024-09-21,MAD,22.1632,22.6064,13.6595,13.9327
2024-09-22,MAD,22.2122,22.6564,13.6286,13.9012
2024-09-23,MAD,22.1606,22.6038,13.6839,13.9576
2024-09-24,MAD,22.2901,22.7359,13.6733,13.9468
2024-09-25,MAD,22.2593,22.7045,13.6638,13.9371
2024-09-26,MAD,22.3727,22.8201,13.6917,13.9655
2024-09-29,MAD,22.6163,23.0686,13.6421,13.9149
2024-09-30,MAD,22.6875,23.1412,13.6315,13.9041
2024-10-01,MAD,22.6146,23.0669,13.6084,13.8806
2024-10-02,MAD,22.7871,23.2429,13.6141,13.8864
2024-10-03,MAD,22.8489,23.3058,13.6008,13.8728
2024-10-05,MAD,22.9073,23.3654,13.5728,13.8443
2024-10-06,MAD,23.0186,23.479,13.5655,13.8368
2024-10-07,MAD,23.0262,23.4867,13.5369,13.8076
2024-10-08,MAD,23.0351,23.4958,13.5588,13.83
2024-10-09,MAD,23.1159,23.5782,13.5444,13.8153
2024-10-10,MAD,23.0124,23.4727,13.5481,13.8191
2024-10-11,MAD,22.9684,23.4278,13.5697,13.8411
2024-10-13,MAD,22.8974,23.3553,13.557,13.8281
2024-10-14,MAD,22.8873,23.345,13.57,13.8414
2024-10-15,MAD,22.9497,23.4087,13.6035,13.8756
2024-10-16,MAD,22.8977,23.3556,13.5238,13.7943
2024-10-17,MAD,22.9012,23.3592,13.5158,13.7861
2024-10-18,MAD,22.8029,23.259,13.4699,13.7393
2024-10-19,MAD,22.6901,23.1439,13.4348,13.7035
2024-10-20,MAD,22.7649,23.2202,13.4348,13.7035
2024-10-21,MAD,22.8551,23.3122,13.4815,13.7511
2024-10-23,MAD,22.9221,23.3805,13.443,13.7119
2024-10-24,MAD,22.9859,23.4457,13.4963,13.7662
2024-10-27,MAD,22.9967,23.4567,13.5031,13.7732
2024-10-28,MAD,23.0274,23.4879,13.4898,13.7596
2024-10-29,MAD,23.0488,23.5098,13.5168,13.7871
2024-10-30,MAD,23.0754,23.5369,13.5413,13.8121
2024-10-31,MAD,23.0141,23.4744,13.5469,13.8178
2024-11-01,MAD,22.9991,23.4591,13.5398,13.8106
2024-11-02,MAD,23.1567,23.6198,13.6209,13.8933
2024-11-03,MAD,23.17,23.6334,13.623,13.8955
2024-11-04,MAD,23.0394,23.5001,13.5926,13.8645
2024-11-05,MAD,22.9715,23.4309,13.5292,13.7998
2024-11-06,MAD,23.318,23.7844,13.6189,13.8913
2024-11-07,MAD,23.3476,23.8146,13.6077,13.8799
2024-11-08,MAD,23.167,23.6304,13.5218,13.7922
2024-11-09,MAD,23.1239,23.5864,13.5293,13.7999
2024-11-10,MAD,23.2483,23.7132,13.5696,13.841
2024-11-11,MAD,23.2387,23.7035,13.4959,13.7658
2024-11-12,MAD,23.4104,23.8786,13.5028,13.7729
2024-11-13,MAD,23.4104,23.8786,13.4747,13.7442
2024-11-14,MAD,23.5002,23.9702,13.4611,13.7303
2024-11-15,MAD,23.5437,24.0146,13.4611,13.7303
2024-11-16,MAD,23.5994,24.0714,13.4165,13.6848
2024-11-17,MAD,23.5008,23.9709,13.4164,13.6847
2024-11-18,MAD,23.5159,23.9862,13.3659,13.6332
2024-11-19,MAD,23.3908,23.8586,13.3546,13.6217
2024-11-20,MAD,23.4853,23.955,13.3743,13.6418
2024-11-21,MAD,23.6711,24.1445,13.3743,13.6418
2024-11-22,MAD,23.8476,24.3245,13.355,13.6221
2024-11-23,MAD,23.9128,24.391,13.4643,13.7336
2024-11-24,MAD,23.8896,24.3674,13.3862,13.6539
2024-11-25,MAD,23.794,24.2699,13.3525,13.6195
2024-11-26,MAD,23.9026,24.3806,13.3097,13.5759
2024-11-27,MAD,23.7695,24.2448,13.3469,13.6138
2024-11-28,MAD,23.7484,24.2234,13.3469,13.6138
2024-11-29,MAD,23.7944,24.2702,13.3493,13.6163
2024-11-30,MAD,23.7944,24.2702,13.3151,13.5814
2024-12-01,MAD,23.7899,24.2657,13.4221,13.6905
2024-12-02,MAD,23.7899,24.2657,13.4221,13.6905
2024-12-03,MAD,23.9214,24.3999,13.3535,13.6206
2024-12-04,MAD,24.0045,24.4846,13.386,13.6537
2024-12-05,MAD,24.0235,24.504,13.386,13.6537
2024-12-06,MAD,24.1523,24.6354,13.4397,13.7085
2024-12-08,MAD,23.9831,24.4628,13.4545,13.7236
2024-12-09,MAD,24.0726,24.5541,13.3824,13.65
2024-12-10,MAD,24.1106,24.5928,13.3218,13.5882
2024-12-11,MAD,24.0037,24.4838,13.3218,13.5882
2024-12-12,MAD,24.4327,24.9213,13.4089,13.6771
2024-12-13,MAD,24.2857,24.7714,13.4089,13.6771
2024-12-14,MAD,24.2848,24.7705,13.3574,13.6245
2024-12-15,MAD,24.2953,24.7812,13.463,13.7323
2024-12-16,MAD,24.3201,24.8065,13.429,13.6976
2024-12-17,MAD,24.1134,24.5957,13.429,13.6976
2024-12-18,MAD,24.0957,24.5776,13.4133,13.6816
2024-12-19,MAD,24.0094,24.4896,13.396,13.6639
2024-12-20,MAD,24.0637,24.545,13.3541,13.6212
2024-12-21,MAD,23.833,24.3097,13.3473,13.6142
2024-12-22,MAD,23.8219,24.2983,13.467,13.7363
2024-12-23,MAD,23.5598,24.031,13.425,13.6935
2024-12-24,MAD,23.5541,24.0252,13.425,13.6935
2024-12-25,MAD,23.4776,23.9472,13.4039,13.672
2024-12-26,MAD,23.4763,23.9458,13.4599,13.7291
2024-12-27,MAD,23.4777,23.9472,13.4748,13.7443
2024-12-28,MAD,23.4641,23.9334,13.4934,13.7633
2024-12-29,MAD,22.9077,23.3658,13.4724,13.7418
2024-12-30,MAD,22.8045,23.2606,13.4489,13.7179
2024-12-31,MAD,22.7645,23.2197,13.4489,13.7179
2025-01-01,MAD,22.9394,23.3981,13.4225,13.6909
2025-01-02,MAD,23.0432,23.5041,13.4184,13.6868
2025-01-03,MAD,23.1821,23.6458,13.4507,13.7197
2025-01-04,MAD,23.1538,23.6169,13.4489,13.7179
2025-01-05,MAD,23.2507,23.7158,13.5151,13.7854
2025-01-06,MAD,23.7758,24.2513,13.4682,13.7376
2025-01-07,MAD,23.7826,24.2583,13.5211,13.7915
2025-01-08,MAD,23.7796,24.2552,13.5211,13.7915
2025-01-09,MAD,23.8306,24.3073,13.5213,13.7917
2025-01-10,MAD,23.8388,24.3155,13.5211,13.7915
2025-01-11,MAD,24.0171,24.4975,13.5676,13.839
2025-01-12,MAD,24.0171,24.4975,13.5607,13.8319
2025-01-13,MAD,23.9319,24.4106,13.5202,13.7906
2025-01-14,MAD,24.1364,24.6191,,
2025-01-15,MAD,24.0113,24.4915,13.4946,13.7645
2025-01-16,MAD,24.014,24.4943,13.4762,13.7457
2025-01-17,MAD,24.0554,24.5365,13.5281,13.7987
2025-01-18,MAD,24.1239,24.6064,13.516,13.7863
2025-01-19,MAD,24.1239,24.6064,13.516,13.7863
2025-01-20,MAD,24.0781,24.5597,13.488,13.7578
2025-01-21,MAD,23.9753,24.4548,13.5111,13.7813
2025-01-22,MAD,23.9023,24.3803,13.508,13.7782
2025-01-23,MAD,23.9524,24.4315,13.5203,13.7907
2025-01-24,MAD,23.9175,24.3959,13.5014,13.7714
2025-01-25,MAD,23.7115,24.1857,13.462,13.7312
2025-01-26,MAD,23.8051,24.2812,13.5777,13.8493
2025-01-27,MAD,23.8819,24.3596,13.5097,13.7799
2025-01-28,MAD,23.8743,24.3518,13.4914,13.7612
2025-01-29,MAD,23.8782,24.3557,13.4969,13.7668
2025-01-30,MAD,23.9565,24.4356,13.5356,13.8063
2025-01-31,MAD,23.9839,24.4636,13.4693,13.7387
2025-02-01,MAD,24.0423,24.5231,13.4911,13.7609
2025-02-04,MAD,24.0868,24.5685,13.4833,13.753
2025-02-06,MAD,23.994,24.4739,13.4956,13.7655
2025-02-08,MAD,24.1781,24.6617,13.522,13.7924
2025-02-09,MAD,24.1781,24.6617,13.522,13.7924
2025-02-21,MAD,24.0102,24.4904,13.5144,13.7847
2025-02-22,MAD,23.9513,24.4304,13.5348,13.8055
2025-02-25,MAD,23.8918,24.3696,13.5457,13.8166
2025-02-26,MAD,23.5851,24.0568,13.5739,13.8454
2025-02-27,MAD,23.5851,24.0568,13.5755,13.847
2025-03-02,MAD,24.0658,24.5471,13.5896,13.8614
2025-03-04,MAD,24.0136,24.4939,13.5759,13.8474
2025-03-05,MAD,23.8538,24.3308,13.636,13.9087
2025-03-06,MAD,23.65,24.123,13.7239,13.9984
2016-01-01,TND,77.2702,78.8156,52.9304,53.989
2016-01-15,TND,77.2787,78.8243,52.9304,53.989
2016-01-27,TND,77.2659,78.8112,52.9304,53.989
2016-02-01,TND,78.6893,80.2631,52.9304,53.989
2016-02-15,TND,78.229,79.7935,52.5619,53.6131
2016-02-27,TND,78.1239,79.6864,52.7201,53.7745
2016-03-01,TND,78.5811,80.1527,53.0174,54.0777
2016-03-15,TND,79.0778,80.6593,54.5339,55.6246
2016-03-27,TND,78.4547,80.0238,54.1659,55.2492
2016-04-01,TND,78.3123,79.8786,53.9315,55.0101
2016-04-15,TND,78.501,80.071,54.1363,55.219
2016-04-27,TND,78.1098,79.672,54.1424,55.2252
2016-05-01,TND,79.4008,80.9888,54.3352,55.4219
2016-05-15,TND,78.0827,79.6443,53.4181,54.4865
2016-05-27,TND,78.5006,80.0706,53.4181,54.4865
2016-06-01,TND,79.0432,80.6241,53.4181,54.4865
2016-06-15,TND,78.7736,80.3491,53.4181,54.4865
2016-06-27,TND,79.2886,80.8743,53.4181,54.4865
2016-07-01,TND,74.5533,76.0444,50.3903,51.3981
2016-07-15,TND,73.3763,74.8438,49.7373,50.732
2016-07-27,TND,73.1443,74.6072,49.3611,50.3483
2016-08-01,TND,73.4371,74.9059,49.6701,50.6635
2016-08-15,TND,73.7777,75.2532,49.706,50.7001
2016-08-27,TND,74.2228,75.7072,49.6918,50.6856
2016-09-01,TND,74.3061,75.7922,49.6918,50.6856
2016-09-15,TND,74.0229,75.5034,49.6918,50.6856
2016-09-27,TND,74.0,75.48,49.6918,50.6856
2016-10-01,TND,74.52,76.0104,49.6918,50.6856
2016-10-15,TND,75.4548,76.9639,49.6918,50.6856
2016-10-27,TND,73.2303,74.6949,48.6799,49.6535
2016-11-01,TND,74.5694,76.0608,48.9013,49.8793
2016-11-15,TND,74.5374,76.0281,48.8159,49.7922
2016-11-27,TND,75.0914,76.5933,48.8159,49.7922
2016-12-01,TND,77.9441,79.5029,48.8159,49.7922
2016-12-15,TND,78.2047,79.7688,48.8159,49.7922
2016-12-27,TND,78.4509,80.02,48.8159,49.7922
2017-01-01,TND,78.1039,79.666,48.8159,49.7922
2017-01-15,TND,75.5651,77.0764,47.2544,48.1995
2017-01-27,TND,82.3045,83.9506,47.8886,48.8464
2017-02-01,TND,81.9344,83.5731,47.8886,48.8464
2017-02-15,TND,76.7321,78.2668,47.8886,48.8464
2017-02-27,TND,76.8282,78.3648,47.8886,48.8464
2017-03-01,TND,76.9152,78.4535,47.8886,48.8464
2017-03-15,TND,76.7575,78.2926,47.8886,48.8464
2017-03-27,TND,75.9237,77.4422,47.8886,48.8464
2017-04-01,TND,76.7994,78.3354,47.8886,48.8464
2017-04-15,TND,76.9475,78.4864,47.8886,48.8464
2017-04-27,TND,70.4477,71.8567,44.3468,45.2337
2017-05-01,TND,72.2943,73.7402,45.6446,46.5575
2017-05-15,TND,72.2249,73.6694,45.6446,46.5575
2017-05-27,TND,71.3862,72.814,45.6446,46.5575
2017-06-01,TND,70.926,72.3445,45.6446,46.5575
2017-06-15,TND,71.0135,72.4338,45.6446,46.5575
2017-06-27,TND,71.109,72.5312,45.6446,46.5575
2017-07-01,TND,71.479,72.9086,45.6446,46.5575
2017-07-15,TND,69.9268,71.3253,44.8163,45.7126
2017-07-27,TND,69.6337,71.0264,44.8111,45.7073
2017-08-01,TND,66.5647,67.896,44.3344,45.2211
2017-08-15,TND,66.6974,68.0313,44.3344,45.2211
2017-08-27,TND,66.2779,67.6035,44.3344,45.2211
2017-09-01,TND,66.7761,68.1116,44.3344,45.2211
2017-09-15,TND,66.7474,68.0824,44.3344,45.2211
2017-09-27,TND,66.3272,67.6537,45.8178,46.7342
2017-10-01,TND,68.9781,70.3577,45.6371,46.5498
2017-10-15,TND,68.8778,70.2554,45.8095,46.7257
2017-10-27,TND,69.433,70.8217,45.8095,46.7257
2017-11-01,TND,69.7603,71.1555,45.8095,46.7257
2017-11-15,TND,69.3417,70.7286,45.8095,46.7257
2017-11-27,TND,69.2555,70.6406,46.3892,47.317
2017-12-01,TND,69.5474,70.9383,46.3892,47.317
2017-12-15,TND,69.9171,71.3154,46.3892,47.317
2017-12-27,TND,69.6699,71.0633,46.3892,47.317
2018-01-01,TND,68.2063,69.5704,46.3892,47.317
2018-01-15,TND,67.6754,69.0289,46.3892,47.317
2018-01-27,TND,67.0515,68.3925,46.3892,47.317
2018-02-01,TND,70.3711,71.7785,47.4943,48.4442
2018-02-15,TND,70.8327,72.2494,47.8846,48.8423
2018-02-27,TND,70.6186,72.031,47.7741,48.7296
2018-03-01,TND,70.3478,71.7548,47.0299,47.9705
2018-03-15,TND,70.4249,71.8334,47.2326,48.1773
2018-03-27,TND,71.3142,72.7405,47.9173,48.8756
2018-04-01,TND,71.428,72.8566,47.5071,48.4572
2018-04-15,TND,70.4233,71.8318,46.9575,47.8967
2018-04-27,TND,70.8873,72.305,47.0908,48.0326
2018-05-01,TND,70.3663,71.7736,46.0162,46.9365
2018-05-15,TND,70.3571,71.7642,46.2712,47.1966
2018-05-27,TND,69.9078,71.3059,45.8945,46.8124
2018-06-01,TND,68.6635,70.0368,44.6225,45.515
2018-06-15,TND,67.4928,68.8427,43.8015,44.6775
2018-06-27,TND,68.9651,70.3444,45.0856,45.9873
2018-07-01,TND,69.0099,70.3901,45.1044,46.0065
2018-07-15,TND,67.7872,69.143,44.4333,45.322
2018-07-27,TND,67.5825,68.9342,44.1739,45.0574
2018-08-01,TND,67.2258,68.5704,43.8911,44.7689
2018-08-15,TND,65.902,67.22,42.8765,43.734
2018-08-27,TND,66.0994,67.4214,43.2433,44.1082
2018-09-01,TND,65.2972,66.6031,42.763,43.6183
2018-09-15,TND,64.8043,66.1004,42.5451,43.396
2018-09-27,TND,64.516,65.8063,42.4267,43.2752
2018-10-01,TND,64.6481,65.9411,42.192,43.0358
2018-10-15,TND,64.3113,65.5975,41.9193,42.7577
2018-10-27,TND,63.8469,65.1238,41.6312,42.4638
2018-11-01,TND,64.3024,65.5885,41.3335,42.1602
2018-11-15,TND,63.5521,64.8231,40.6321,41.4447
2018-11-27,TND,63.079,64.3405,40.5073,41.3174
2018-12-01,TND,64.0768,65.3584,40.5986,41.4106
2018-12-15,TND,62.914,64.1723,39.7693,40.5647
2018-12-27,TND,62.7128,63.9671,39.7219,40.5163
2019-01-01,TND,61.8141,63.0504,39.3992,40.1872
2019-01-15,TND,61.5357,62.7664,39.2262,40.0107
2019-01-27,TND,61.4115,62.6397,39.1762,39.9597
2019-02-01,TND,61.4676,62.697,39.0678,39.8492
2019-02-15,TND,61.2069,62.431,38.8107,39.5869
2019-02-27,TND,61.2361,62.4608,38.8478,39.6248
2019-03-01,TND,62.7386,63.9934,38.9988,39.7788
2019-03-15,TND,62.791,64.0468,39.2141,39.9984
2019-03-27,TND,63.6148,64.8871,39.7053,40.4994
2019-04-01,TND,62.9393,64.1981,39.4846,40.2743
2019-04-15,TND,63.3612,64.6284,39.7837,40.5794
2019-04-27,TND,63.5434,64.8143,39.7975,40.5934
2019-05-01,TND,62.9113,64.1695,39.5055,40.2956
2019-05-15,TND,63.8333,65.11,40.05,40.851
2019-05-27,TND,63.4769,64.7465,39.9173,40.7156
2019-06-01,TND,63.6316,64.9043,39.9623,40.7615
2019-06-15,TND,64.1496,65.4326,40.2644,41.0697
2019-06-27,TND,65.7248,67.0393,41.2913,42.1171
2019-07-01,TND,61.5751,62.8066,41.3209,42.1473
2019-07-15,TND,61.5282,62.7587,41.3206,42.147
2019-07-27,TND,61.9798,63.2194,41.5212,42.3516
2019-08-01,TND,60.9147,62.133,41.63,42.4626
2019-08-15,TND,61.0059,62.226,41.7297,42.5643
2019-08-27,TND,61.2726,62.4981,41.8839,42.7216
2019-09-01,TND,61.8071,63.0433,41.8147,42.651
2019-09-15,TND,62.4235,63.6719,42.2531,43.0982
2019-09-27,TND,62.0783,63.3198,41.9488,42.7878
2019-10-01,TND,63.8889,65.1667,42.1876,43.0314
2019-10-15,TND,63.8143,65.0906,42.1809,43.0245
2019-10-27,TND,63.7364,65.0112,42.1295,42.9721
2019-11-01,TND,64.741,66.0358,42.3542,43.2013
2019-11-15,TND,64.6348,65.9275,42.2414,43.0862
2019-11-27,TND,64.6391,65.9318,42.1964,43.0403
2019-12-01,TND,64.383,65.6707,42.2793,43.1249
2019-12-15,TND,64.0747,65.3562,42.0119,42.8521
2019-12-27,TND,64.617,65.9093,42.3734,43.2209
2020-01-01,TND,65.2613,66.5665,42.9619,43.8211
2020-01-15,TND,64.365,65.6523,42.4242,43.2727
2020-01-27,TND,64.7619,66.0571,42.5488,43.3998
2020-02-01,TND,64.4985,65.7885,42.7021,43.5561
2020-02-15,TND,64.2187,65.5031,42.4611,43.3103
2020-02-27,TND,63.3883,64.6561,41.8826,42.7203
2020-03-01,TND,62.0814,63.323,42.1141,42.9564
2020-03-15,TND,61.7954,63.0313,42.2762,43.1217
2020-03-27,TND,61.8506,63.0876,43.2344,44.0991
2020-04-01,TND,59.3858,60.5735,43.0874,43.9491
2020-04-15,TND,59.454,60.6431,43.8315,44.7081
2020-04-27,TND,59.8887,61.0864,44.4354,45.3241
2020-05-01,TND,59.0252,60.2057,44.0847,44.9664
2020-05-15,TND,59.1389,60.3216,44.2024,45.0864
2020-05-27,TND,59.5854,60.7771,44.7678,45.6632
2020-06-01,TND,59.4921,60.682,44.9339,45.8326
2020-06-15,TND,59.5247,60.7152,45.3567,46.2638
2020-06-27,TND,59.3262,60.5127,45.273,46.1785
2020-07-01,TND,59.5378,60.7286,45.1135,46.0158
2020-07-15,TND,59.9587,61.1579,45.5301,46.4407
2020-07-27,TND,59.773,60.9685,45.6156,46.5279
2020-08-01,TND,60.2199,61.4243,46.4378,47.3666
2020-08-15,TND,60.3296,61.5362,46.7736,47.7091
2020-08-27,TND,60.5873,61.7991,46.9079,47.8461
2020-09-01,TND,60.3634,61.5706,46.8441,47.781
2020-09-15,TND,60.1773,61.3808,46.867,47.8043
2020-09-27,TND,59.923,61.1215,46.5746,47.5061
2020-10-01,TND,61.5845,62.8162,46.7151,47.6494
2020-10-15,TND,61.8171,63.0535,46.8326,47.7693
2020-10-27,TND,61.6649,62.8982,46.6928,47.6267
2020-11-01,TND,61.5748,62.8063,46.4008,47.3288
2020-11-15,TND,61.592,62.8239,46.9006,47.8386
2020-11-27,TND,61.5408,62.7716,47.0549,47.996
2020-12-01,TND,63.2159,64.4802,47.2733,48.2188
2020-12-15,TND,63.4984,64.7683,48.7413,49.7161
2020-12-27,TND,63.5881,64.8599,49.0104,49.9906
2021-01-01,TND,63.5504,64.8214,49.0148,49.9951
2021-01-15,TND,63.6868,64.9605,49.2242,50.2087
2021-01-27,TND,63.6707,64.9441,49.2049,50.189
2021-02-01,TND,63.7382,65.0129,49.1769,50.1604
2021-02-15,TND,63.2765,64.5421,49.0083,49.9885
2021-02-27,TND,63.3579,64.625,48.9622,49.9414
2021-03-01,TND,63.1674,64.4307,48.3804,49.348
2021-03-15,TND,63.2289,64.4935,48.4621,49.4313
2021-03-27,TND,63.1363,64.399,48.1594,49.1226
2021-04-01,TND,63.3198,64.5861,47.8478,48.8048
2021-04-15,TND,63.419,64.6874,47.8746,48.8321
2021-04-27,TND,63.48,64.7496,48.5346,49.5053
2021-05-01,TND,63.5086,64.7788,48.6974,49.6713
2021-05-15,TND,63.4326,64.7012,48.8163,49.7926
2021-05-27,TND,63.3898,64.6576,48.9717,49.9511
2021-06-01,TND,64.0681,65.3495,48.8257,49.8022
2021-06-15,TND,63.8989,65.1769,48.6724,49.6458
2021-06-27,TND,64.1263,65.4088,48.5584,49.5296
2021-07-01,TND,63.9916,65.2714,48.3747,49.3422
2021-07-15,TND,63.8241,65.1006,48.2736,49.2391
2021-07-27,TND,63.7733,65.0487,48.2746,49.2401
2021-08-01,TND,63.4193,64.6877,48.27,49.2354
2021-08-15,TND,63.8572,65.1344,48.6388,49.6116
2021-08-27,TND,63.6378,64.9106,48.5598,49.531
